month,metric,path,value
2026-02,pageviews,/spanish-for-carrot.html,120
2026-03,pageviews,/spanish-for-carrot.html,204
2026-04,pageviews,/spanish-for-carrot.html,178
2026-05,pageviews,/spanish-for-carrot.html,272
2026-06,pageviews,/spanish-for-carrot.html,252
2026-07,pageviews,/spanish-for-carrot.html,195
2026-08,pageviews,/spanish-for-carrot.html,86
2026-09,pageviews,/spanish-for-carrot.html,71
2020-09,pageviews,/2Mar-daily-italian-lesson.html,213
2020-10,pageviews,/2Mar-daily-italian-lesson.html,178
2020-11,pageviews,/2Mar-daily-italian-lesson.html,123
2020-12,pageviews,/2Mar-daily-italian-lesson.html,118
2021-01,pageviews,/2Mar-daily-italian-lesson.html,140
2021-02,pageviews,/2Mar-daily-italian-lesson.html,155
2021-03,pageviews,/2Mar-daily-italian-lesson.html,191
2021-04,pageviews,/2Mar-daily-italian-lesson.html,108
2021-05,pageviews,/2Mar-daily-italian-lesson.html,86
2021-06,pageviews,/2Mar-daily-italian-lesson.html,89
2021-07,pageviews,/2Mar-daily-italian-lesson.html,95
2021-08,pageviews,/2Mar-daily-italian-lesson.html,110
2021-09,pageviews,/2Mar-daily-italian-lesson.html,136
2021-10,pageviews,/2Mar-daily-italian-lesson.html,115
2021-11,pageviews,/2Mar-daily-italian-lesson.html,117
2021-12,pageviews,/2Mar-daily-italian-lesson.html,107
2022-01,pageviews,/2Mar-daily-italian-lesson.html,116
2022-02,pageviews,/2Mar-daily-italian-lesson.html,146
2022-03,pageviews,/2Mar-daily-italian-lesson.html,98
2022-04,pageviews,/2Mar-daily-italian-lesson.html,89
2022-05,pageviews,/2Mar-daily-italian-lesson.html,112
2022-06,pageviews,/2Mar-daily-italian-lesson.html,84
2022-07,pageviews,/2Mar-daily-italian-lesson.html,53
2022-08,pageviews,/2Mar-daily-italian-lesson.html,53
2022-09,pageviews,/2Mar-daily-italian-lesson.html,75
2022-10,pageviews,/2Mar-daily-italian-lesson.html,72
2022-11,pageviews,/2Mar-daily-italian-lesson.html,78
2022-12,pageviews,/2Mar-daily-italian-lesson.html,63
2023-01,pageviews,/2Mar-daily-italian-lesson.html,67
2023-02,pageviews,/2Mar-daily-italian-lesson.html,81
2023-03,pageviews,/2Mar-daily-italian-lesson.html,95
2023-04,pageviews,/2Mar-daily-italian-lesson.html,81
2023-05,pageviews,/2Mar-daily-italian-lesson.html,59
2023-06,pageviews,/2Mar-daily-italian-lesson.html,45
2023-07,pageviews,/2Mar-daily-italian-lesson.html,62
2023-08,pageviews,/2Mar-daily-italian-lesson.html,46
2023-09,pageviews,/2Mar-daily-italian-lesson.html,61
2023-10,pageviews,/2Mar-daily-italian-lesson.html,79
2023-11,pageviews,/2Mar-daily-italian-lesson.html,93
2023-12,pageviews,/2Mar-daily-italian-lesson.html,68
2024-01,pageviews,/2Mar-daily-italian-lesson.html,49
2024-02,pageviews,/2Mar-daily-italian-lesson.html,75
2024-03,pageviews,/2Mar-daily-italian-lesson.html,79
2024-04,pageviews,/2Mar-daily-italian-lesson.html,92
2024-05,pageviews,/2Mar-daily-italian-lesson.html,63
2024-06,pageviews,/2Mar-daily-italian-lesson.html,72
2024-07,pageviews,/2Mar-daily-italian-lesson.html,75
2024-08,pageviews,/2Mar-daily-italian-lesson.html,72
2024-09,pageviews,/2Mar-daily-italian-lesson.html,114
2024-10,pageviews,/2Mar-daily-italian-lesson.html,74
2024-11,pageviews,/2Mar-daily-italian-lesson.html,58
2024-12,pageviews,/2Mar-daily-italian-lesson.html,61
2025-01,pageviews,/2Mar-daily-italian-lesson.html,80
2025-02,pageviews,/2Mar-daily-italian-lesson.html,115
2025-03,pageviews,/2Mar-daily-italian-lesson.html,115
2025-04,pageviews,/2Mar-daily-italian-lesson.html,102
2025-05,pageviews,/2Mar-daily-italian-lesson.html,100
2025-06,pageviews,/2Mar-daily-italian-lesson.html,92
2025-07,pageviews,/2Mar-daily-italian-lesson.html,82
2025-08,pageviews,/2Mar-daily-italian-lesson.html,102
2025-09,pageviews,/2Mar-daily-italian-lesson.html,95
2025-10,pageviews,/2Mar-daily-italian-lesson.html,81
2025-11,pageviews,/2Mar-daily-italian-lesson.html,97
2025-12,pageviews,/2Mar-daily-italian-lesson.html,140
2026-01,pageviews,/2Mar-daily-italian-lesson.html,158
2026-02,pageviews,/2Mar-daily-italian-lesson.html,157
2026-03,pageviews,/2Mar-daily-italian-lesson.html,200
2026-04,pageviews,/2Mar-daily-italian-lesson.html,266
2026-05,pageviews,/2Mar-daily-italian-lesson.html,286
2026-06,pageviews,/2Mar-daily-italian-lesson.html,311
2026-07,pageviews,/2Mar-daily-italian-lesson.html,214
2026-08,pageviews,/2Mar-daily-italian-lesson.html,84
2026-09,pageviews,/2Mar-daily-italian-lesson.html,47
2020-09,pageviews,/spanish-verb-admitir.html,174
2020-10,pageviews,/spanish-verb-admitir.html,145
2020-11,pageviews,/spanish-verb-admitir.html,128
2020-12,pageviews,/spanish-verb-admitir.html,144
2021-01,pageviews,/spanish-verb-admitir.html,94
2021-02,pageviews,/spanish-verb-admitir.html,98
2021-03,pageviews,/spanish-verb-admitir.html,117
2021-04,pageviews,/spanish-verb-admitir.html,108
2021-05,pageviews,/spanish-verb-admitir.html,66
2021-08,pageviews,/spanish-verb-admitir.html,55
2021-09,pageviews,/spanish-verb-admitir.html,101
2021-10,pageviews,/spanish-verb-admitir.html,75
2021-11,pageviews,/spanish-verb-admitir.html,81
2021-12,pageviews,/spanish-verb-admitir.html,62
2022-01,pageviews,/spanish-verb-admitir.html,86
2022-02,pageviews,/spanish-verb-admitir.html,89
2022-03,pageviews,/spanish-verb-admitir.html,77
2022-04,pageviews,/spanish-verb-admitir.html,152
2022-05,pageviews,/spanish-verb-admitir.html,85
2022-06,pageviews,/spanish-verb-admitir.html,78
2022-07,pageviews,/spanish-verb-admitir.html,88
2022-08,pageviews,/spanish-verb-admitir.html,87
2022-09,pageviews,/spanish-verb-admitir.html,80
2022-10,pageviews,/spanish-verb-admitir.html,87
2022-11,pageviews,/spanish-verb-admitir.html,67
2022-12,pageviews,/spanish-verb-admitir.html,83
2023-01,pageviews,/spanish-verb-admitir.html,54
2023-02,pageviews,/spanish-verb-admitir.html,63
2023-03,pageviews,/spanish-verb-admitir.html,107
2023-04,pageviews,/spanish-verb-admitir.html,79
2023-05,pageviews,/spanish-verb-admitir.html,69
2023-06,pageviews,/spanish-verb-admitir.html,50
2023-07,pageviews,/spanish-verb-admitir.html,61
2023-08,pageviews,/spanish-verb-admitir.html,43
2023-09,pageviews,/spanish-verb-admitir.html,54
2023-10,pageviews,/spanish-verb-admitir.html,79
2023-11,pageviews,/spanish-verb-admitir.html,71
2023-12,pageviews,/spanish-verb-admitir.html,42
2024-01,pageviews,/spanish-verb-admitir.html,56
2024-02,pageviews,/spanish-verb-admitir.html,41
2024-04,pageviews,/spanish-verb-admitir.html,81
2024-07,pageviews,/spanish-verb-admitir.html,55
2024-08,pageviews,/spanish-verb-admitir.html,52
2024-09,pageviews,/spanish-verb-admitir.html,73
2024-10,pageviews,/spanish-verb-admitir.html,53
2024-11,pageviews,/spanish-verb-admitir.html,68
2024-12,pageviews,/spanish-verb-admitir.html,41
2025-01,pageviews,/spanish-verb-admitir.html,70
2025-02,pageviews,/spanish-verb-admitir.html,77
2025-03,pageviews,/spanish-verb-admitir.html,70
2025-04,pageviews,/spanish-verb-admitir.html,113
2025-05,pageviews,/spanish-verb-admitir.html,87
2025-06,pageviews,/spanish-verb-admitir.html,78
2025-08,pageviews,/spanish-verb-admitir.html,77
2026-03,pageviews,/spanish-verb-admitir.html,140
2026-04,pageviews,/spanish-verb-admitir.html,187
2026-06,pageviews,/spanish-verb-admitir.html,121
2026-07,pageviews,/spanish-verb-admitir.html,140
2026-09,pageviews,/spanish-verb-admitir.html,39
2020-09,pageviews,/daily-french-lesson-code.html,112
2020-10,pageviews,/daily-french-lesson-code.html,134
2020-11,pageviews,/daily-french-lesson-code.html,111
2020-12,pageviews,/daily-french-lesson-code.html,104
2021-01,pageviews,/daily-french-lesson-code.html,97
2021-02,pageviews,/daily-french-lesson-code.html,81
2021-03,pageviews,/daily-french-lesson-code.html,117
2021-04,pageviews,/daily-french-lesson-code.html,107
2021-05,pageviews,/daily-french-lesson-code.html,103
2021-06,pageviews,/daily-french-lesson-code.html,101
2021-07,pageviews,/daily-french-lesson-code.html,83
2021-08,pageviews,/daily-french-lesson-code.html,104
2021-09,pageviews,/daily-french-lesson-code.html,135
2021-10,pageviews,/daily-french-lesson-code.html,100
2021-11,pageviews,/daily-french-lesson-code.html,91
2021-12,pageviews,/daily-french-lesson-code.html,105
2022-01,pageviews,/daily-french-lesson-code.html,140
2022-02,pageviews,/daily-french-lesson-code.html,107
2022-03,pageviews,/daily-french-lesson-code.html,130
2022-04,pageviews,/daily-french-lesson-code.html,116
2022-05,pageviews,/daily-french-lesson-code.html,93
2022-06,pageviews,/daily-french-lesson-code.html,77
2022-07,pageviews,/daily-french-lesson-code.html,89
2022-08,pageviews,/daily-french-lesson-code.html,85
2022-09,pageviews,/daily-french-lesson-code.html,83
2022-10,pageviews,/daily-french-lesson-code.html,74
2022-11,pageviews,/daily-french-lesson-code.html,80
2022-12,pageviews,/daily-french-lesson-code.html,94
2023-01,pageviews,/daily-french-lesson-code.html,74
2023-02,pageviews,/daily-french-lesson-code.html,68
2023-03,pageviews,/daily-french-lesson-code.html,79
2023-04,pageviews,/daily-french-lesson-code.html,66
2023-05,pageviews,/daily-french-lesson-code.html,74
2023-06,pageviews,/daily-french-lesson-code.html,58
2023-07,pageviews,/daily-french-lesson-code.html,60
2023-08,pageviews,/daily-french-lesson-code.html,71
2023-09,pageviews,/daily-french-lesson-code.html,66
2023-10,pageviews,/daily-french-lesson-code.html,79
2023-11,pageviews,/daily-french-lesson-code.html,94
2023-12,pageviews,/daily-french-lesson-code.html,68
2024-01,pageviews,/daily-french-lesson-code.html,266
2024-02,pageviews,/daily-french-lesson-code.html,441
2024-03,pageviews,/daily-french-lesson-code.html,403
2024-04,pageviews,/daily-french-lesson-code.html,150
2024-05,pageviews,/daily-french-lesson-code.html,343
2024-06,pageviews,/daily-french-lesson-code.html,187
2024-07,pageviews,/daily-french-lesson-code.html,235
2024-08,pageviews,/daily-french-lesson-code.html,409
2024-09,pageviews,/daily-french-lesson-code.html,303
2024-10,pageviews,/daily-french-lesson-code.html,318
2024-11,pageviews,/daily-french-lesson-code.html,122
2024-12,pageviews,/daily-french-lesson-code.html,188
2025-01,pageviews,/daily-french-lesson-code.html,196
2025-02,pageviews,/daily-french-lesson-code.html,126
2025-03,pageviews,/daily-french-lesson-code.html,130
2025-04,pageviews,/daily-french-lesson-code.html,90
2025-05,pageviews,/daily-french-lesson-code.html,105
2025-06,pageviews,/daily-french-lesson-code.html,98
2025-07,pageviews,/daily-french-lesson-code.html,86
2025-08,pageviews,/daily-french-lesson-code.html,116
2025-09,pageviews,/daily-french-lesson-code.html,270
2025-10,pageviews,/daily-french-lesson-code.html,99
2025-11,pageviews,/daily-french-lesson-code.html,131
2025-12,pageviews,/daily-french-lesson-code.html,126
2026-01,pageviews,/daily-french-lesson-code.html,124
2026-02,pageviews,/daily-french-lesson-code.html,104
2026-03,pageviews,/daily-french-lesson-code.html,176
2026-05,pageviews,/daily-french-lesson-code.html,231
2026-06,pageviews,/daily-french-lesson-code.html,226
2026-07,pageviews,/daily-french-lesson-code.html,192
2026-08,pageviews,/daily-french-lesson-code.html,86
2026-09,pageviews,/daily-french-lesson-code.html,44
2020-09,pageviews,/ser-and-estar-in-spanish.html,107
2020-10,pageviews,/ser-and-estar-in-spanish.html,109
2020-11,pageviews,/ser-and-estar-in-spanish.html,83
2020-12,pageviews,/ser-and-estar-in-spanish.html,97
2021-01,pageviews,/ser-and-estar-in-spanish.html,91
2021-02,pageviews,/ser-and-estar-in-spanish.html,96
2021-03,pageviews,/ser-and-estar-in-spanish.html,97
2021-04,pageviews,/ser-and-estar-in-spanish.html,107
2021-05,pageviews,/ser-and-estar-in-spanish.html,78
2021-06,pageviews,/ser-and-estar-in-spanish.html,100
2021-07,pageviews,/ser-and-estar-in-spanish.html,95
2021-08,pageviews,/ser-and-estar-in-spanish.html,105
2021-09,pageviews,/ser-and-estar-in-spanish.html,84
2021-10,pageviews,/ser-and-estar-in-spanish.html,91
2021-11,pageviews,/ser-and-estar-in-spanish.html,95
2021-12,pageviews,/ser-and-estar-in-spanish.html,88
2022-01,pageviews,/ser-and-estar-in-spanish.html,104
2022-02,pageviews,/ser-and-estar-in-spanish.html,89
2022-03,pageviews,/ser-and-estar-in-spanish.html,108
2022-04,pageviews,/ser-and-estar-in-spanish.html,80
2022-05,pageviews,/ser-and-estar-in-spanish.html,79
2022-06,pageviews,/ser-and-estar-in-spanish.html,68
2022-07,pageviews,/ser-and-estar-in-spanish.html,81
2022-08,pageviews,/ser-and-estar-in-spanish.html,71
2022-09,pageviews,/ser-and-estar-in-spanish.html,100
2022-10,pageviews,/ser-and-estar-in-spanish.html,76
2022-11,pageviews,/ser-and-estar-in-spanish.html,100
2022-12,pageviews,/ser-and-estar-in-spanish.html,81
2023-01,pageviews,/ser-and-estar-in-spanish.html,96
2023-02,pageviews,/ser-and-estar-in-spanish.html,81
2023-03,pageviews,/ser-and-estar-in-spanish.html,87
2023-04,pageviews,/ser-and-estar-in-spanish.html,76
2023-05,pageviews,/ser-and-estar-in-spanish.html,80
2023-06,pageviews,/ser-and-estar-in-spanish.html,75
2023-07,pageviews,/ser-and-estar-in-spanish.html,84
2023-08,pageviews,/ser-and-estar-in-spanish.html,86
2023-09,pageviews,/ser-and-estar-in-spanish.html,59
2023-10,pageviews,/ser-and-estar-in-spanish.html,93
2023-11,pageviews,/ser-and-estar-in-spanish.html,99
2023-12,pageviews,/ser-and-estar-in-spanish.html,79
2024-01,pageviews,/ser-and-estar-in-spanish.html,85
2024-02,pageviews,/ser-and-estar-in-spanish.html,109
2024-03,pageviews,/ser-and-estar-in-spanish.html,380
2024-04,pageviews,/ser-and-estar-in-spanish.html,124
2024-05,pageviews,/ser-and-estar-in-spanish.html,113
2024-06,pageviews,/ser-and-estar-in-spanish.html,78
2024-07,pageviews,/ser-and-estar-in-spanish.html,98
2024-08,pageviews,/ser-and-estar-in-spanish.html,85
2024-09,pageviews,/ser-and-estar-in-spanish.html,106
2024-10,pageviews,/ser-and-estar-in-spanish.html,87
2024-11,pageviews,/ser-and-estar-in-spanish.html,106
2024-12,pageviews,/ser-and-estar-in-spanish.html,109
2025-01,pageviews,/ser-and-estar-in-spanish.html,124
2025-02,pageviews,/ser-and-estar-in-spanish.html,99
2025-03,pageviews,/ser-and-estar-in-spanish.html,132
2025-04,pageviews,/ser-and-estar-in-spanish.html,92
2025-05,pageviews,/ser-and-estar-in-spanish.html,101
2025-06,pageviews,/ser-and-estar-in-spanish.html,110
2025-07,pageviews,/ser-and-estar-in-spanish.html,133
2025-08,pageviews,/ser-and-estar-in-spanish.html,128
2025-09,pageviews,/ser-and-estar-in-spanish.html,216
2025-10,pageviews,/ser-and-estar-in-spanish.html,91
2025-11,pageviews,/ser-and-estar-in-spanish.html,93
2025-12,pageviews,/ser-and-estar-in-spanish.html,106
2026-01,pageviews,/ser-and-estar-in-spanish.html,100
2026-02,pageviews,/ser-and-estar-in-spanish.html,99
2026-03,pageviews,/ser-and-estar-in-spanish.html,120
2026-04,pageviews,/ser-and-estar-in-spanish.html,188
2026-05,pageviews,/ser-and-estar-in-spanish.html,176
2026-06,pageviews,/ser-and-estar-in-spanish.html,116
2026-07,pageviews,/ser-and-estar-in-spanish.html,145
2026-08,pageviews,/ser-and-estar-in-spanish.html,68
2026-09,pageviews,/ser-and-estar-in-spanish.html,43
2020-09,pageviews,/french-for-suitcase-is-valise.html,104
2020-10,pageviews,/french-for-suitcase-is-valise.html,152
2020-11,pageviews,/french-for-suitcase-is-valise.html,107
2020-12,pageviews,/french-for-suitcase-is-valise.html,139
2021-01,pageviews,/french-for-suitcase-is-valise.html,126
2021-02,pageviews,/french-for-suitcase-is-valise.html,107
2021-03,pageviews,/french-for-suitcase-is-valise.html,132
2021-04,pageviews,/french-for-suitcase-is-valise.html,106
2021-05,pageviews,/french-for-suitcase-is-valise.html,120
2021-06,pageviews,/french-for-suitcase-is-valise.html,128
2021-07,pageviews,/french-for-suitcase-is-valise.html,85
2021-08,pageviews,/french-for-suitcase-is-valise.html,118
2021-09,pageviews,/french-for-suitcase-is-valise.html,118
2021-10,pageviews,/french-for-suitcase-is-valise.html,95
2021-11,pageviews,/french-for-suitcase-is-valise.html,162
2021-12,pageviews,/french-for-suitcase-is-valise.html,115
2022-01,pageviews,/french-for-suitcase-is-valise.html,102
2022-02,pageviews,/french-for-suitcase-is-valise.html,101
2022-03,pageviews,/french-for-suitcase-is-valise.html,96
2022-04,pageviews,/french-for-suitcase-is-valise.html,65
2022-05,pageviews,/french-for-suitcase-is-valise.html,60
2022-06,pageviews,/french-for-suitcase-is-valise.html,69
2022-07,pageviews,/french-for-suitcase-is-valise.html,64
2022-08,pageviews,/french-for-suitcase-is-valise.html,83
2022-09,pageviews,/french-for-suitcase-is-valise.html,75
2022-10,pageviews,/french-for-suitcase-is-valise.html,66
2022-11,pageviews,/french-for-suitcase-is-valise.html,54
2022-12,pageviews,/french-for-suitcase-is-valise.html,54
2023-01,pageviews,/french-for-suitcase-is-valise.html,47
2023-02,pageviews,/french-for-suitcase-is-valise.html,67
2023-03,pageviews,/french-for-suitcase-is-valise.html,51
2023-04,pageviews,/french-for-suitcase-is-valise.html,66
2023-05,pageviews,/french-for-suitcase-is-valise.html,69
2023-06,pageviews,/french-for-suitcase-is-valise.html,61
2023-07,pageviews,/french-for-suitcase-is-valise.html,52
2023-08,pageviews,/french-for-suitcase-is-valise.html,46
2023-09,pageviews,/french-for-suitcase-is-valise.html,49
2023-10,pageviews,/french-for-suitcase-is-valise.html,55
2023-11,pageviews,/french-for-suitcase-is-valise.html,87
2023-12,pageviews,/french-for-suitcase-is-valise.html,74
2024-01,pageviews,/french-for-suitcase-is-valise.html,58
2024-02,pageviews,/french-for-suitcase-is-valise.html,70
2024-03,pageviews,/french-for-suitcase-is-valise.html,54
2024-04,pageviews,/french-for-suitcase-is-valise.html,95
2024-05,pageviews,/french-for-suitcase-is-valise.html,87
2024-06,pageviews,/french-for-suitcase-is-valise.html,75
2024-07,pageviews,/french-for-suitcase-is-valise.html,88
2024-08,pageviews,/french-for-suitcase-is-valise.html,82
2024-09,pageviews,/french-for-suitcase-is-valise.html,161
